,url,title,price,rating,description,"Brand,Seller,orCollectionName",Modelnumber,PartNumber,ItemShape,Dialwindowmaterialtype,DisplayType,Clasp,Casematerial,Casediameter,CaseThickness,BandMaterial,Bandsize,Bandwidth,BandColor,Dialcolor,Bezelmaterial,Bezelfunction,Calendar,Specialfeatures,Movement,Waterresistantdepth,Warranty,ModelYear,Itemweight,ProductWarranty,Metalstamp,Waterpressureresistance
342,https://www.amazon.com/Tissot-Mens-Heritage-Visodate-T1184101605701/dp/B07J1GW1ZH/ref=sr_1_44?keywords=tissot&qid=1692029610&sr=8-44,"Tissot Mens Heritage Visodate 316L Stainless Steel case Swiss Quartz Watch, Black, Leather, 20 (T1184101605701)",6800.0,4.6,"The Tissot Heritage Visodate translates nostalgia into contemporary timepieces dedicated to detail. To stay true to previous models, the design of the case and horns stayed identical.", Tissot , T1184101605701 , T1184101605701 , Round , Synthetic Sapphire , Analog , Toggle Clasp , Stainless Steel , 40 millimeters , 20.07 millimeters , Leather , Mens Standard , 20 millimeters , Black , Black , Stainless Steel , Stationary , Date , Water Resistant , Swiss Quartz , 100 Feet ," If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website. ", 2018 , 8 Ounces ,,,
343,https://www.amazon.com/Tissot-Unisex-Stainless-Quartz-T1372101108100/dp/B09S6S39HJ/ref=sr_1_45?keywords=tissot&qid=1692029610&sr=8-45,"Tissot Unisex PRX 35mm 316L Stainless Steel case Quartz Watch, Grey, Stainless Steel, 11 (T1372101108100)",345.93,4.4,"In 1978 the Tissot PRX was born, in 2021 we celebrate it's comeback. The new Tissot PRX, the watch for those with passion for design and an eye for ingenuity. Discover the brand new Tissot PRX now, its evocative and slim design makes it an uncompromising essential for all the design enthusiasts.", Tissot , T1372101108100 , T1372101108100 , Tonneau , Sapphire Crystal , Analog , Push Button Deployment Clasp , Stainless Steel , 35 millimeters , 9.6 millimeters , Stainless Steel , Unisex , 11 millimeters , Gray , Green , Stainless Steel , Stationary , Date , Water Resistance 100m , Quartz , 330 Feet ,,,," For warranty information about this product, please click here ",,
344,https://www.amazon.com/Tissot-Mens-Chrono-Classic-T1166171104701/dp/B0798FXNCV/ref=sr_1_46?keywords=tissot&qid=1692029610&sr=8-46,Tissot Men's Chrono XL Stainless Steel Casual Watch,282.24,4.5,, Tissot , T1166171104701 , T1166171104701 , Round , Synthetic Sapphire , Analog , Folding Clasp With Push-Buttons , Stainless Steel , 30 millimeters , 11 millimeters , Stainless Steel ,, 40 millimeters , Gray , Blue , Stainless Steel , Stationary , Date ," Scratch-resistant sapphire crystal, Water Resistant ", Swiss Quartz , 330 Feet ,, 2019 , 6.17 Ounces ," For warranty information about this product, please click here ",,
345,https://www.amazon.com/Tissot-Chrono-Khaki-Stainless-T1166173726701/dp/B07PH81YV9/ref=sr_1_48?keywords=tissot&qid=1692029610&sr=8-48,"Tissot Mens Chrono XL 316L Stainless Steel case with Khaki PVD Coating Swiss Quartz Watch, Beige, Fabric, 22 (T1166173726701)",199.49,4.5,"This sporty chronograph offers one of the largest cases in the entire Tissot collection, as well as Swiss technology at an unbeatable price.", Tissot , T1166173726701 , T1166173726701 , Round , Synthetic Sapphire , Analog , Toggle Clasp , Stainless Steel , 45 millimeters , 14.12 millimeters , Fabric , Mens Standard , 22 millimeters , Beige , Beige , Stainless Steel , Stationary , Date ," Chronograph, Date, Hour, Minute, Second ", Swiss Quartz , 330 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. ,, 2.96 Ounces ,,,
346,https://www.amazon.com/Tissot-Quartz-Watch-Stainless-Steel-Strap/dp/B01JMN7XKA/ref=sr_1_47?keywords=tissot&qid=1692029610&sr=8-47,Tissot Men's T1094101107200 Analog Display Quartz Grey Watch,109.14,4.5,"Stainless steel case, Stainless steel bracelet, Gray dial, Quartz movement, Scratch-resistant Sapphire, Water resistant up to 3 ATM - 30 meters - 100 feet   Handsome and classy, this black dial watch features simple look with Arabic numerals. Hands: Stick Case back Type: Snap-down Strap Color: Silver Type: Analog Case back Material: Stainless Steel Product Features: Water Resistant Material: Stainless Steel.", Tissot , T1094101107200 , T1094101107200 , Round , Synthetic Sapphire , Analog , Jewelry Clasp , Stainless Steel , 38 millimeters , 7 millimeters , Stainless Steel , Men's Standard , 18 millimeters , Gray , Gray , Stainless Steel , Stationary , No Calendar ," Hour, Minute, Second ", Quartz , 100 Feet ,, 2018 , 1.5 Pounds ," For warranty information about this product, please click here ",,
347,https://www.amazon.com/Tissot-Powermatic-Stainless-Automatic-T1374071109100/dp/B09WJDLFQM/ref=sr_1_49?keywords=tissot&qid=1692029610&sr=8-49,"Tissot Mens PRX Powermatic 80 316L Stainless Steel case Automatic Watch, Grey, Stainless Steel, 12 (T1374071109100)",583.0,4.5,"If you’re looking for a slim, smooth watch with an authentic ‘70s feel, look no further than the PRX Powermatic 80. Created for those with an eye for design and packed with twenty-first century features in a Tissot case shape from 1978, the PRX is a must-have on every watch fan’s wish list. The self-winding Powermatic 80 movement delivers reliability and precision thanks to the innovative Nivachron hairspring. With 80 hours of power reserve, it’s a modern movement designed to keep pace with busy lifestyles.", Tissot , T1374071109100 , T1374071109100 , Tonneau , Sapphire Crystal , Analog , Deployment Clasp , Stainless Steel , 40 millimeters , 10.93 millimeters , Stainless Steel , Mens Standard , 12 millimeters , Gray , Green , Stainless Steel , Stationary , Date , Easy Reader , Swiss Automatic , 330 Feet ,,,," For warranty information about this product, please click here ",,
348,https://www.amazon.com/Tissot-Swiss-Automatic-Dress-Stainless/dp/B094YLBC2F/ref=sr_1_50?keywords=tissot&qid=1692029610&sr=8-50,"Tissot Dress Watch (Model: T1374071104100), Grey",585.81,4.7,"In 1978 the Tissot PRX was born, in 2021 we celebrate it's comeback. The new Tissot PRX, the watch for those with passion for design and an eye for ingenuity. Discover the brand new Tissot PRX now, its evocative and slim design makes it an uncompromising essential for all the design enthusiasts.", Tissot , T1374071104100 , T1374071104100 , Tonneau , Sapphire Crystal , Analog ," Interchangeable Bracelet,Butterfly Clasp With Push-Buttons ", Stainless Steel , 40 millimeters , 10.93 millimeters , Stainless Steel , Mens Standard , 12 millimeters , Gray , Blue , Stainless Steel , Stationary , Date , Push Button , Swiss Automatic , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
349,https://www.amazon.com/Tissot-Stainless-Steel-Quartz-Leather/dp/B0854PMBJ9/ref=sr_1_52?keywords=tissot&qid=1692029610&sr=8-52,Tissot Mens Supersport Stainless Steel Casual Watch,314.16,4.4,, Tissot , T1256171605100 , T1256171605100 , Round , Synthetic Sapphire , Analog , Buckle , Stainless Steel , 12 millimeters , 12 millimeters , Leather ,, 16 millimeters , Black , Black , Stainless Steel , GMT , Date , Water Resistant , Swiss Quartz , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
350,https://www.amazon.com/Tissot-stainless-steel-Dress-T1374101105100/dp/B08TB1BGL5/ref=sr_1_53?keywords=tissot&qid=1692029610&sr=8-53,Tissot mens PRX 316L stainless steel case Dress Watch Grey T1374101105100,338.45,4.5,"In 1978 the Tissot PRX was born, in 2021 we celebrate it's comeback. The new Tissot PRX, the watch for those with passion for design and an eye for ingenuity. Discover the brand new Tissot PRX now, its evocative and slim design makes it an uncompromising essential for all the design enthusiasts.", Tissot , T1374101105100 , T1374101105100 , Tonneau , Synthetic Sapphire , Analog , Push Button Deployment Clasp , Stainless Steel , 40 millimeters , 10.4 millimeters , Stainless Steel ,, 12 millimeters , Gray , Black , Stainless Steel , Stationary , Date , Water Resistant , Swiss Quartz , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
351,https://www.amazon.com/Tissot-Supersport-Chrono-Stainless-T1256173305100/dp/B08JVL7R9K/ref=sr_1_51?keywords=tissot&qid=1692029610&sr=8-51,Tissot Mens Supersport Chrono Stainless Steel Casual Watch,368.47,4.2,, Tissot , T1256173305100 , T1256173305100 , Round , Synthetic Sapphire , Analog , Folding Clasp With Safety And Diver Extension , Stainless Steel , 45.5 millimeters , 11.92 millimeters , Stainless Steel ,, 22 millimeters , Black , Black , Stainless Steel , Tachymeter , Date , aluminium bezel ring , Swiss Quartz , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
352,https://www.amazon.com/Tissot-Mens-XL-Classic-Silver/dp/B07PS67GSW/ref=sr_1_55?keywords=tissot&qid=1692029610&sr=8-55,Tissot Men's XL Classic - Silver - Quartz Watch,211.71,4.7,Silver dial. Silver-tone stainless steel case with a brown leather band. Quartz movement. 100 meters / 330 feet water resistance. Fixed bezel. Tang clasp. Case size 42 mm x 8.9 mm. Tissot T116.410.16.037.00 XL Classic Watch., Tissot , T1164101604700 , T1164101604700 , Round , Sapphire , Analog , Buckle , 42 mm , 25 millimeters , 9 millimeters , Leather ,, 40 millimeters , Brown , Silver , Fixed , Stationary , Date , Water Resistant , Quartz , 100 Meters ,, 2019 , 2.19 Ounces ," For warranty information about this product, please click here ",,
353,https://www.amazon.com/Tissot-Seastar-Quartz-Stainless-Silver/dp/B07WFGZ6NR/ref=sr_1_54?keywords=tissot&qid=1692029610&sr=8-54,Tissot Mens Seastar Ceramic Sport Watch,399.99,4.4,, Tissot , T1204171104101 , T0502071611700 , Round , Synthetic Sapphire , Analog , Fold-over-clasp-with-safety , Ceramic , 45.5 millimeters , 12.82 millimeters , Stainless Steel ," 8 1/4"" ", 16 millimeters , Silver , Blue , Ceramic , Unidirectional , Date , Water Resistant , Swiss Quartz , 100 Feet ,,, 6.4 Ounces ," For warranty information about this product, please click here ",, 30.00 bar 
354,https://www.amazon.com/Tissot-T0636101603800-Tradition-Analog-Display/dp/B00Y4M6O00/ref=sr_1_56?keywords=tissot&qid=1692029610&sr=8-56,Tissot mens Tradition stainless-steel Dress Watch Brown T0636101603800,230.01,4.5,"The Tissot Tradition family gives ultra-modern watchmaking a hint of nostalgia with a vintage-style perfectly balanced with classical details and subtle finishes. These are complemented by design elements such as guilloche decoration on bracelet models and a gently curved case. A classic men's watch that will remain timeless piece on his wrist.    For more than 150 years, Tissot has embodied the innovation and tradition of Swiss watch-making. Based in the Neuchâtel area of the Jura Mountains, in Le Locle, Switzerland, Charles-Félicien Tissot and his son Charles-Emile created the watch making company Tissot in 1853. Whether in the technology of its movements, in the research for special materials or in the very functions of the watch itself, Tissot's engineers and watchmakers have developed pioneering timepieces over the years.  Some of Tissot's triumphs over the years include the the Idea 2001 (the world's first plastic watch) released in 1971, the Rock watch (which set the timepiece's movement in a stone case made from Swiss Alps granite) in 1985, and the Wood watch from 1988 (with a completely wooden case). Tissot uses the best movements (from ETA SA Manufacture Horlogère Suisse), the highest quality materials (316L steel, 18K gold, titanium) and scratch-proof glasses (sapphire crystal--at least 2500 Vickers).  The company has been involved with high profile sports events since 1974 when they sponsored a racing car in the 24 Hours of Le Mans, France. Since then Tissot's timepieces have been chosen as official timekeepers for world championships in cycling, motorcycling, fencing and ice hockey. And Tissot is currently the the official watch and timekeeper of NASCAR.  Tissot timepieces have been worn by a bevy of celebrities over the years--including Grace Kelly, Elvis Presley and Nelson Mandela--and James Stewart's character L.B. Jefferies wore a Tissot timepiece in Alfred Hitchcock's ""Rear Window."" Today the company is represented in a variety of sporting fields by English soccer star Michael Owen, IndyCar driver Danica Patrick, and MotoGP world champion Nicky Hayden. Today, Tissot is a member of the Swatch Group, the world's largest watch producer and distributor.    
  Stainless steel case with a brown leather strap. Fixed stainless steel bezel. Silver dial with silver-tone hands and alternating index and Roman numeral hour markers. Minute markers around the outer rim.   See more", Tissot , T0636101603800 , T0636101603800 , Round , Synthetic Sapphire , Analog , Deployment Clasp , Stainless Steel , 42 millimeters , 7.4 millimeters , Leather ,, 20 millimeters , Brown , Silver , Stainless Steel , Stationary , Date ," Domed scratch-resistant sapphire crystal, Water Resistant ", Swiss Quartz , 100 Feet ,, 2016 , 16 Ounces ," For warranty information about this product, please click here ",,
355,https://www.amazon.com/Tissot-Unisex-Stainless-Quartz-T1372101135100/dp/B09S6T99YX/ref=sr_1_57?keywords=tissot&qid=1692029610&sr=8-57,"Tissot Unisex PRX 35mm 316L Stainless Steel case Quartz Watch, Grey, Stainless Steel, 11 (T1372101135100)",310.0,4.6,"In 1978 the Tissot PRX was born, in 2021 we celebrate it's comeback. The new Tissot PRX, the watch for those with passion for design and an eye for ingenuity. Discover the brand new Tissot PRX now, its evocative and slim design makes it an uncompromising essential for all the design enthusiasts.", Tissot , T1372101135100 , T1372101135100 , Tonneau , Sapphire Crystal , Analog , Push Button Deployment Clasp , Stainless Steel , 35 millimeters , 9.6 millimeters , Stainless Steel , Unisex , 11 millimeters , Gray , Blue , Stainless Steel , Stationary , Date , Second Hand , Quartz , 330 Feet ,,,," For warranty information about this product, please click here ",,
356,https://www.amazon.com/Tissot-Quickster-Stainless-Quartz-Leather/dp/B09BDN4GWZ/ref=sr_1_58?keywords=tissot&qid=1692029610&sr=8-58,"Tissot Mens Quickster 316L Stainless Steel case Swiss Quartz Watch, Black, Leather,19 (T0954171603704)",425.0,4.2,"The Tissot Quickster has been brought back into the sports collection combining sports and modernity whilst keeping a timeless design offering style, practicality and Swiss reliability.", Tissot , T0954171603704 , T0954171603704 , Round , Synthetic Sapphire , Analog , Toggle Clasp , Stainless Steel , 42 millimeters , 10.72 millimeters , Leather , Mens Standard , 19 millimeters , Black , Silver , Stainless Steel , Tachymeter , Date , Arabic Numerals , Swiss Quartz , 330 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. ,,,,,
357,https://www.amazon.com/PRS516-GTS-PW80-LTH-IND/dp/B08Y5YC5S5/ref=sr_1_59?keywords=tissot&qid=1692029610&sr=8-59,Tissot PRS516 GTS PW80 RG SS BK LTH IND,350.8,4.2,"The most prestigious sports watch in Tissot's collection. Inspired by racing cars and the watch legend Tissot PR 516 designed in 1965, it is equipped with an automatic movement and floating indices, adding a powerful 3D effect to the dial.", Tissot , T1004303605101 , T1004303605101 , Round , Sapphire Crystal , Analog ," Interchangeable Bracelet,Butterfly Clasp With Push-Buttons ", 316L stainless steel case with rose gold PVD coating , 42 millimeters , 12.9 millimeters , Leather , Mens Standard , 20 millimeters , Black , Black , Stainless Steel , Stationary , Day-Date ," power reserve up to 80 hours, HMSDD ", Swiss Automatic , 330 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. ,,,,,
358,https://www.amazon.com/Tissot-Stainless-Steel-Casual-T1164103704700/dp/B07PCTPVF1/ref=sr_1_60?keywords=tissot&qid=1692029610&sr=8-60,,119.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Nzg2ODIxNDU1NDM4Mjc5OjE2OTIwMjk2MTA6c3BfYXRmX25leHQ6MzAwMDAwNzcyODU5OTAyOjowOjo&url=%2FBODERRY-Original-Automatic-Waterproof-Mechanical%2Fdp%2FB0C85GKBZX%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dtissot%26qid%3D1692029610%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"BODERRY Original Japanese Automatic Dive Watches for Men,Bronze Case with Sapphire Crystal -100M Waterproof Mens Mechanical Wrist Watches with Rotating Bezel & Screw Down Crown",169.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Nzg2ODIxNDU1NDM4Mjc5OjE2OTIwMjk2MTA6c3BfYXRmX25leHQ6MjAwMDYyNDI5NTkxMDk4OjowOjo&url=%2FCIGA-Design-Automatic-Mechanical-Wristwatch%2Fdp%2FB0972RNL1F%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dtissot%26qid%3D1692029610%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,CIGA Design Watch Gold Automatic Mechanical Stainless Steel Case Skeleton Tonneau Silicone Strap Sapphire Crystal Wristwatch(with One Stainless Steel Strap),199.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,https://www.amazon.com/Tissot-Swiss-Automatic-Dress-Stainless/dp/B094YP9RHS/ref=sr_1_103?keywords=tissot&qid=1692029610&sr=8-103,"Tissot Dress Watch (Model: T1374072103100), Grey",594.5,4.4,"In 1978 the Tissot PRX was born, in 2021 we celebrate it's comeback. The new Tissot PRX, the watch for those with passion for design and an eye for ingenuity. Discover the brand new Tissot PRX now, its evocative and slim design makes it an uncompromising essential for all the design enthusiasts.", Tissot , T1374072103100 , T1374072103100 , Tonneau , Sapphire Crystal , Analog ," Interchangeable Bracelet,Butterfly Clasp With Push-Buttons ", Stainless Steel , 40 millimeters , 10.93 millimeters , Stainless Steel , Mens Standard , 12 millimeters , Gray , White , Stainless Steel , Stationary , Date , Water Resistant , Swiss Automatic , 330 Feet ,,,," For warranty information about this product, please click here ",,
362,https://www.amazon.com/T-Race-GTS-BL-CHR-IND/dp/B07J9NH9VS/ref=sr_1_104?keywords=tissot&qid=1692029610&sr=8-104,mens watches T-Race GTS BL RB ST CHR BL IND,439.0,4.4,The essence of the Tissot T-Race are features inspired by motorcycle The push-pieces are engraved with the words Start and Reset reminding of the commands setting of a racing bike. Another extra touch is the silicone bracelet giving an additional hint about the motobiker style the watch wants to suggest., Tissot , T1154173704100 , T1154173704100 , Round , Synthetic Sapphire , Analog , Buckle , 316L stainless steel case with black and grey PVD coating with blue synthetic part , 43 millimeters , 12.25 millimeters , Silicone , Mens Standard , 22 millimeters , Blue , Blue , Stainless Steel , Stationary , Date , Water Resistant , Swiss Quartz , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
